index,item_id,shop_id,name,sold,historical_sold,liked_count,cmt_count,price,price_min,price_max,rating_star,start1,start2,start3,start4,start5,rcount_with_context,rcount_with_image
0,4416851531,226704762,Tenda Bộ kích sóng Wifi A9 Chuẩn N 300Mbps - Hãng phân phối chính thức,13,885,98,357,23900000000,23900000000,23900000000,4.871148459383753,1,5,5,17,329,180,131
1,3317353778,226704762,Tenda USB kết nối Wifi W311Mi chuẩn N tốc độ 150Mbps - Hãng phân phối chính thức,60,818,66,246,11900000000,11900000000,11900000000,4.90650406504065,2,0,3,9,232,131,100
2,3645357921,226704762,Tenda Bộ chia mạng Switch SG105 5 cổng Gigabit - Hãng phân phối chính thức,1,142,19,51,28900000000,28900000000,28900000000,4.9411764705882355,0,0,0,3,48,28,21
3,6216851613,226704762,[Mã ELMALL10 giảm 10% đơn 500K] Tenda Hệ thống Wifi Nova Mesh cho gia đình MW3 Chuẩn AC 1200Mbps,37,821,317,307,119900000000,119900000000,169900000000,4.872549019607843,4,1,5,14,283,125,96
4,4389123381,226704762,Camera IP Wifi Tenda CP3 / CP6 Độ phân giải 1080P/2K xoay 360° - Hãng phân phối chính thức,613,2223,1887,696,47900000000,47900000000,66900000000,4.863505747126437,6,6,11,31,642,368,294
5,4919264979,226704762,Tenda USB kết nối Wifi U3 tốc độ 300Mbps - Hãng phân phối chính thức,33,1080,126,392,15900000000,15900000000,15900000000,4.884910485933504,5,2,5,12,368,194,139
6,3334995039,226704762,Tenda USB kết nối Wifi U10 chuẩn AC tốc độ 650Mbps - Hãng phân phối chính thức,10,421,82,164,24900000000,24900000000,24900000000,4.9447852760736195,0,1,2,5,156,74,61
7,5016851743,226704762,Tenda USB kết nối Wifi U1 tốc độ 300Mbps - Hãng phân phối chính thức,11,222,36,97,18900000000,18900000000,18900000000,4.876288659793815,1,0,1,6,89,52,34
8,3127383493,226704762,[Mã ELMALL10 giảm 10% đơn 500K] Tenda Thiết bị phát Wifi AC8 Chuẩn AC 1200Mbps - Hãng phân phối chính thức,6,281,85,117,69900000000,69900000000,69900000000,4.880341880341881,2,0,1,4,110,46,30
9,7234896685,226704762,Tenda USB kết nối Wifi U9 chuẩn AC tốc độ 650Mbps - Hãng phân phối chính thức,1,194,26,72,24900000000,24900000000,24900000000,4.722222222222222,1,2,3,4,62,25,17
10,5034896852,226704762,[Mã ELMALL10 giảm 10% đơn 500K] Tenda Bộ phát Wifi di động 4G LTE 4G180 - Hãng phân phối chính thức,0,114,98,54,104900000000,104900000000,104900000000,4.867924528301887,2,0,1,1,50,27,22
11,7528136758,226704762,Tenda Ổ cắm điện Wi-fi thông minh điều khiển từ xa SP3 - Hãng phân phối chính thức,5,52,17,18,22900000000,22900000000,22900000000,5,0,0,0,0,18,3,3
12,7117256697,226704762,Tenda Thiết bị phát Wifi F6 Chuẩn N 300Mbps - Hãng phân phối chính thức,35,364,53,127,29900000000,29900000000,29900000000,4.952755905511811,0,0,0,6,121,53,43
13,5334897565,226704762,[Mã ELMALL10 giảm 10% đơn 500K] Tenda Bộ phát Wifi di động 4G LTE 4G185 - Hãng phân phối chính thức,3,83,81,32,109900000000,109900000000,109900000000,4.78125,1,0,1,1,29,8,8
14,6839262126,226704762,[Mã ELMALL10 giảm 10% đơn 500K] Tenda Thiết bị phát Wifi AC23 Chuẩn AC 2100Mbps - Hãng phân phối chính thức,7,99,61,33,119900000000,119900000000,119900000000,4.96969696969697,0,0,0,1,32,17,12
15,6453119327,226704762,[Mã ELMALL10 giảm 10% đơn 500K] Tenda Bộ phát Wifi di động 4G LTE 4G03 - Hãng phân phối chính thức,2,57,42,32,104900000000,104900000000,104900000000,4.65625,1,1,2,0,28,13,5
16,13723527509,226704762,Quà tặng độc quyền Tenda - Áo thun trơn,7,101,1,42,29900000000,29900000000,29900000000,4.833333333333333,1,0,1,1,39,14,12
17,3217421045,226704762,[Mã ELMALL10 giảm 10% đơn 500K] Tenda Hệ thống Wifi Nova Mesh cho gia đình MW6 Chuẩn AC 1200Mbps,1,56,44,25,109900000000,109900000000,329900000000,4.8,0,1,1,0,23,13,11
18,5663242700,226704762,[Mã ELMALL10 giảm 10% đơn 500K] Tenda Hệ thống Wifi Nova Mesh cho gia đình MW5C Chuẩn AC 1200Mbps,2,52,24,18,179900000000,179900000000,249900000000,4.777777777777778,0,0,1,2,15,8,7
19,5244962467,226704762,[Mã ELMALL10 giảm 10% đơn 500K] Tenda Bộ kích sóng Wifi A18 Chuẩn AC 1200Mbps - Hãng phân phối chính thức,0,52,18,30,54900000000,54900000000,54900000000,4.5,2,1,1,2,24,16,8
20,3345041848,226704762,Tenda USB kết nối Wifi U2 tốc độ 150Mbps - Hãng phân phối chính thức,6,41,2,15,15900000000,15900000000,15900000000,5,0,0,0,0,15,9,7
21,3516947458,226704762,Tenda Thiết bị phát Wifi N301 Chuẩn N 300Mbps - Hãng phân phối chính thức,5,36,10,8,25900000000,25900000000,25900000000,4.875,0,0,0,1,7,1,0
22,8374478763,226704762,[Mã ELMALL10 giảm 10% đơn 500K] Tenda Thiết bị phát Wifi TX9 Pro Chuẩn Wifi 6 AX3000Mbps - Hãng phân phối chính thức,4,13,12,4,189900000000,189900000000,189900000000,5,0,0,0,0,4,2,1
23,10356246359,226704762,Tenda Bộ kích sóng Wifi A15 Chuẩn AC 750Mbps - Hãng phân phối chính thức,2,12,8,5,45900000000,45900000000,45900000000,4.4,0,0,1,1,3,2,1
24,4617256584,226704762,Thiết bị phát Wifi Tenda F3 Chuẩn N 300Mbps - Hãng phân phối chính thức,3,43,4,5,27900000000,27900000000,27900000000,5,0,0,0,0,5,3,3
25,10076539228,226704762,[Mã ELMALL10 giảm 10% đơn 500K] Camera Wifi Ngoài Trời Tenda CT6 Độ Phân Giải 2K - Hãng phân phối chính thức,101,567,181,152,84900000000,84900000000,89900000000,4.723684210526316,4,3,4,9,132,74,53
26,12787251816,226704762,Quà tặng độc quyền Tenda - Áo mưa Cao cấp Tenda,23,57,2,16,19900000000,19900000000,19900000000,5,0,0,0,0,16,2,1
27,19412548454,226704762,[Mã ELMALL10 giảm 10% đơn 500K] Tenda USB kết nối Wifi U18 Wifi 6 chuẩn AX1800 - Hãng phân phối chính thức,1,1,1,0,69900000000,69900000000,69900000000,0,0,0,0,0,0,0,0
28,16720571941,226704762,[Mã ELMALL10 giảm 10% đơn 500K] Tenda Thiết bị phát Wifi AC21 Chuẩn AC 2100Mbps - Hãng phân phối chính thức,1,3,6,3,109900000000,109900000000,109900000000,5,0,0,0,0,3,2,1
29,20601873426,226704762,[Hỏa Tốc] [ Quà tặng độc quyền ] Nón Bảo Hiểm Cao Cấp Chính Hãng Tenda,1,4,0,0,25900000000,25900000000,25900000000,0,0,0,0,0,0,0,0
30,17259556119,226704762,[Quà tặng] Thẻ nhớ microSD Kingston Canvas Select Plus 32GB,15,96,2,26,29900000000,29900000000,29900000000,4.923076923076923,0,0,1,0,25,2,2
31,15773732768,226704762,Quà tặng độc quyền Tenda - Sổ tay Tenda,1,18,0,4,5900000000,5900000000,5900000000,4.75,0,0,0,1,3,2,2
32,21622964375,226704762,"[COMBO QUÀ TẶNG] QUÀ TẶNG ĐỘC QUYỀN ÁO THUN TENDA, ÁO MƯA CAO CẤP VÀ SỔ TAY TENDA",0,0,0,0,69900000000,69900000000,69900000000,0,0,0,0,0,0,0,0
