index,item_id,shop_id,name,sold,historical_sold,liked_count,cmt_count,price,price_min,price_max,rating_star,start1,start2,start3,start4,start5,rcount_with_context,rcount_with_image
0,20808995243,769136938,Son Ha: ppy kem lì siêu mịn Mattle Lipcream bám màu lâu trôi 3.5ml- Phiên bản mẫu mới - Anta Nail,226,275,102,70,23500000000,23500000000,23500000000,4.714285714285714,4,0,1,2,63,50,36
1,20905957195,769136938,"Xịt dưỡng chăm sóc tóc, rụng và kích thích mọc tóc Framesi Morphosis Energizing - SPRAY dung tích 250- 1000ml Anta Nail",55,84,6,48,50400000000,50400000000,119200000000,5,0,0,0,0,48,31,12
2,17576095626,769136938,Dầu gội phục hồi tóc hư tổn chăm sóc dưỡng khô xơ uốn nhuộm duỗi - MORPHOSIS ULTIMATE CARE SHAMPOO 500ML Anta Nail,33,33,1,18,109000000000,109000000000,109000000000,5,0,0,0,0,18,11,0
3,17576095732,769136938,Dầu gội tái tạo cấu trúc tóc 1000ml cao cấp   MORPHOSIS - Anta Nail,32,32,1,18,105000000000,105000000000,105000000000,5,0,0,0,0,18,11,0
4,21009441226,769136938,"Xịt tái tạo cấu trúc tóc, chống rối, siêu mượt FOR-ME 119 SHINE ME BRIGHTLY SUPER COAT 150ml - Anta Nail",35,55,5,43,49900000000,49900000000,49900000000,5,0,0,0,0,43,28,12
5,17876095063,769136938,Gel framesi morphosis filler 2 tái tạo tóc hư tổn 1000ml Cao cấp - Anta Nail,28,28,1,18,105000000000,105000000000,105000000000,5,0,0,0,0,18,11,0
6,17676095675,769136938,"Xịt dưỡng chăm sóc tóc rụng, kích thích mọc tóc Framesi Morphosis Energizing- SPRAY 150ml - Anta Nail",26,26,1,18,55000000000,55000000000,55000000000,5,0,0,0,0,18,10,0
7,16576882835,769136938,Dầu gội ủ tóc hoa sen hấp siêu mượt MORPHOSIS ULTIMATE CARE 500ML - Anta Nail,22,22,1,18,120900000000,120900000000,120900000000,5,0,0,0,0,18,11,0
8,16276882754,769136938,Kem tẩy tế bào chết cho da đầu chống gàu Scalp Exfoliate 150ml - Anta Nail,20,20,1,18,39900000000,39900000000,39900000000,5,0,0,0,0,18,11,0
9,21814911131,769136938,[Mã BMBAU100 giảm 300K đơn 499K] Dầu gội tái cấu trúc tóc hư tổn Morphosis ReStructure Shampoo - Anta Nail,19,19,1,18,55000000000,55000000000,55000000000,5,0,0,0,0,18,11,0
10,21013389696,769136938,Dầu gội bảo vệ và tăng cường chắc khỏe Morphosis Re Structure Pro Force Kit - Anta Nail,17,17,0,17,350000000000,350000000000,350000000000,5,0,0,0,0,17,10,0
11,18301964305,769136938,Sơn móng tay Anta Nail cao cấp nhiều màu sắc mã từ 41-60,22,51,5,47,4800000000,4800000000,4800000000,5,0,0,0,0,47,29,12
12,16270993208,769136938,Bút sơn móng tay nghệ thuật chuyên dụng chất lượng cao cấp Anta Nail,22,47,37,47,2500000000,2500000000,2500000000,5,0,0,0,0,47,29,12
13,15683158000,769136938,Sơn móng tay trang trí kim tuyến thương hiệu Anta Naill - 056-105,22,54,4,47,4200000000,4200000000,8300000000,5,0,0,0,0,47,29,12
14,20005843209,769136938,Set 24 Móng Tay Giả Trang Trí Nghệ Thuật Phong Cách các mẫu từ R021 - R040 Anta Nail,6,23,6,14,2500000000,2500000000,2500000000,5,0,0,0,0,14,6,3
15,17865302665,769136938,Sơn Móng Tay Gel Uv Dung Tích 8Ml Thương hiệu Anta Nail - PVOY,0,10,5,5,4000000000,4000000000,7900000000,5,0,0,0,0,5,3,0
16,13491814716,769136938,Sơn móng tay Gel UV dung tích 8ml thương hiệu Anta Nail - LM081 - LM116,5,40,4,30,4300000000,4300000000,8500000000,5,0,0,0,0,30,19,13
