index,item_id,shop_id,name,sold,historical_sold,liked_count,cmt_count,price,price_min,price_max,rating_star,start1,start2,start3,start4,start5,rcount_with_context,rcount_with_image
0,5578125195,378378328,Pate không ngũ cốc PETITE BALADE cho chó từ thịt tươi 400g,0,102,5496,12,6500000000,6500000000,12500000000,5,0,0,0,0,12,11,1
1,7978140430,378378328,PATE không ngũ cốc Petite Balade từ thịt tươi cho mèo 200g,0,103,5475,11,4000000000,4000000000,20000000000,5,0,0,0,0,11,9,1
2,17928234424,378378328,"Thức ăn hạt Les Recettes De Daniel (RDD) cho chó trưởng thành, giống vừa và nhỏ - vị vịt 4kg",0,0,3576,0,53000000000,53000000000,53000000000,0,0,0,0,0,0,0,0
3,17328237622,378378328,Thức ăn hạt Les recettes de Daniel (RDD) cho mèo trưởng thành- vị gà 400g,0,86,3548,4,10500000000,10500000000,10500000000,5,0,0,0,0,4,2,0
4,17128233942,378378328,"Thức ăn hạt Les Recettes de Daniel (RDD) cho chó con , giống vừa và nhỏ - vị vịt 4kg",0,88,3509,4,56000000000,56000000000,56000000000,5,0,0,0,0,4,2,0
5,17128231449,378378328,"Thức ăn hạt Les Recettes De Daniel (RDD) cho chó con, giống vừa và nhỏ -vị vịt",0,90,3425,4,10900000000,10900000000,10900000000,5,0,0,0,0,4,4,0
6,16728232589,378378328,"Thức ăn hạt Les Recettes De Daniel (RDD) cho chó trưởng thành, giống vừa và nhỏ - vị cá hồi 400G",0,82,3517,4,10900000000,10900000000,10900000000,5,0,0,0,0,4,4,0
7,16628236673,378378328,Thức ăn hạt Les recettes de Daniel (RDD) cho mèo con - vị gà 400g,0,86,3489,4,10500000000,10500000000,10500000000,5,0,0,0,0,4,2,0
8,16428238962,378378328,Thức ăn hạt Les Recettes de Daniel (RDD) cho mèo trưởng thành - vị gà 3kg,0,0,3543,0,34000000000,34000000000,34000000000,0,0,0,0,0,0,0,0
9,16428232261,378378328,"Thức ăn hạt Les Recettes De Daniel (RDD) cho chó trưởng thành, giống vừa và nhỏ - vị vịt",0,88,3521,4,10900000000,10900000000,10900000000,5,0,0,0,0,4,4,0
10,16228238537,378378328,Thức ăn hạt Les Recettes de Daniel (RDD) cho mèo thiến trưởng thành - vị gà 3kg,0,86,3448,4,38000000000,38000000000,38000000000,5,0,0,0,0,4,4,0
11,15764965050,378378328,"Thức ăn hạt Les Recettes De Daniel (RDD) cho chó trưởng thành, giống vừa và nhỏ - vị cá hồi 4kg",0,80,3491,4,53000000000,53000000000,53000000000,5,0,0,0,0,4,4,0
12,14964963334,378378328,"Thức ăn hạt Les Recettes De Daniel (RDD) cho chó con , giống lớn - vị vịt 400g",0,0,3502,0,11500000000,11500000000,11500000000,0,0,0,0,0,0,0,0
13,14864965429,378378328,"Bánh thưởng Les Recettes de Daniel (RDD) cho chó - vị heo, gà 400g",0,0,3501,0,9900000000,9900000000,9900000000,0,0,0,0,0,0,0,0
14,14664967102,378378328,Thức ăn hạt Les Recettes De Daniel (RDD) cho mèo thiến trưởng thành  - vị cá hồi 400g,0,90,3501,4,13500000000,13500000000,13500000000,5,0,0,0,0,4,3,0
15,21220310138,378378328,COMBO Pate không ngũ cốc PETITE BALADE cho mèo 200g,0,0,0,0,25900000000,25900000000,49999900000,0,0,0,0,0,0,0,0
16,16828238416,378378328,Thức ăn hạt Les Recettes de Daniel (RDD) cho mèo thiến trưởng thành - vị cá hồi 3kg,0,80,3497,4,50500000000,50500000000,50500000000,5,0,0,0,0,4,4,0
