index,item_id,shop_id,name,sold,historical_sold,liked_count,cmt_count,price,price_min,price_max,rating_star,start1,start2,start3,start4,start5,rcount_with_context,rcount_with_image
0,5873954476,88201679,"[Mã ELMALL7 giảm 7% đơn 5TR] Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",194,3346,7202,1038,2260000000000,2260000000000,2260000000000,4.892753623188406,15,6,12,20,985,619,539
1,6543991657,88201679,[Mã ELAP500K giảm 8% đơn 500K] Apple AirPods with Charging Case 2nd gen,1406,23682,39400,8398,289000000000,289000000000,289000000000,4.905011933174224,98,31,66,219,7984,4752,4279
2,3400182282,88201679,[Mã ELAP157 giảm 5% đơn 3TR] Apple iPhone 11 128GB,305,4414,9448,1163,1209000000000,1209000000000,1209000000000,4.889750215331611,16,7,11,24,1104,631,520
3,5600084939,88201679,[Mã ELAP1TR giảm 5% đơn 3TR] Apple iPhone 11 64GB,763,8651,15305,2436,1099900000000,1099900000000,1099900000000,4.870593114890087,54,9,17,56,2300,1307,1096
4,7743986580,88201679,[Mã ELMALL10 giảm 10% đơn 500K] Apple AirPods Pro,867,17109,9456,5901,479000000000,479000000000,479000000000,4.869128658951668,103,35,67,171,5526,3056,2635
5,7957497677,88201679,[Mã ELMALL10 giảm 10% đơn 500K] Apple Watch SE 40mm GPS Sport Band,0,964,1603,430,699000000000,699000000000,699000000000,4.962703962703963,1,0,5,6,418,262,243
6,10719787386,88201679,[Mã ELMALL10 giảm 10% đơn 500K] Apple Pencil (2nd Generation),79,1220,1207,438,309000000000,309000000000,309000000000,4.970319634703197,1,0,1,7,429,268,260
7,3167174994,88201679,[Mã ELMALL10 giảm 10% đơn 500K] Apple Watch SE 44mm GPS Sport Band,0,895,2532,406,799000000000,799000000000,799000000000,4.893827160493827,5,2,5,11,383,238,203
8,4660739098,88201679,[Mã ELAP1TR giảm 5% đơn 3TR] Apple iPhone 12 64GB,168,1270,4469,444,1579000000000,1579000000000,1579000000000,4.906605922551253,8,3,5,8,420,233,184
9,6446665760,88201679,[Mã ELMALL10 giảm 10% đơn 500K] Apple Watch Series 3 38mm GPS Sport Band,13,695,2440,280,459000000000,459000000000,459000000000,4.939285714285714,2,1,1,4,272,172,155
10,6257515197,88201679,[Mã ELMALL10 giảm 10% đơn 500K] Apple Watch Series 6 40mm GPS Sport Band,8,488,1382,176,809000000000,809000000000,909000000000,4.863636363636363,2,2,4,2,166,100,87
11,11153345661,88201679,Apple iPhone 13 256GB,0,425,2899,130,2799000000000,2799000000000,2799000000000,4.923076923076923,0,0,3,4,123,73,71
12,12626802715,88201679,Apple Magic Mouse 2021 Silver MK2E3ZA/A,0,190,307,78,185000000000,185000000000,185000000000,4.948717948717949,0,0,1,2,75,46,40
13,9817156270,88201679,[Mã ELAP800K giảm 5% đơn 3TR] Apple iPad Air 4 10.9 inch Wi-Fi + Cellular 64GB,10,100,1294,25,1599000000000,1599000000000,1599000000000,4.96,0,0,0,1,24,16,16
14,12542067258,88201679,[Mã ELMALL10 giảm 10% đơn 500K] Apple AirPods 3rd gen,250,1723,1315,523,459000000000,459000000000,459000000000,4.876923076923077,10,5,5,10,493,324,293
15,12242066962,88201679,[Mã ELMALL10 giảm 10% đơn 500K] Apple Watch Series 7 41mm GPS Sport Band,16,149,268,55,1059000000000,1059000000000,1059000000000,4.890909090909091,1,0,1,0,53,28,23
16,13442053021,88201679,[Mã ELMALL7 giảm 7% đơn 5TR] Apple Watch Series 7 45mm GPS Sport Band,6,55,135,17,1099000000000,1099000000000,1299000000000,4.705882352941177,1,0,0,1,15,8,4
17,13817643207,88201679,[Mã ELAP1TR giảm 5% đơn 3TR] Apple iPad Gen 9th Wi-Fi + Cellular 4G 64GB,13,48,119,8,1159000000000,1159000000000,1159000000000,5,0,0,0,0,8,4,4
18,11168268521,88201679,"[Mã ELMALL7 giảm 7% đơn 5TR] Apple M1 Pro chip 14-inch with 8‑core CPU and 14‑core GPU, 16GB, 512GB SSD",31,147,365,48,4790000000000,4790000000000,4790000000000,4.583333333333333,4,1,0,1,42,31,30
19,3992454875,88201679,Vòng da Apple AirTag,3,13,297,3,59900000000,59900000000,59900000000,5,0,0,0,0,3,0,0
20,11592004516,88201679,[Mã ELAP1TR giảm 5% đơn 3TR] Apple iPhone 13 - Green,31,115,211,30,2499000000000,2499000000000,2499000000000,4.833333333333333,1,0,0,1,28,18,17
21,11789499437,88201679,[Mã ELAP500K giảm 8% đơn 500K] Dây Apple Watch 44mm Cantaloupe Sport Band - MJK63FE/A - Chính hãng,1,3,8,2,70000000000,70000000000,70000000000,5,0,0,0,0,2,1,1
22,16421729875,88201679,[Mã ELAP500K giảm 8% đơn 500K] Dây Apple Watch 40mm Capri Blue Sport Band – MJK23FE/A – Chính hãng,0,1,1,0,70000000000,70000000000,70000000000,0,0,0,0,0,0,0,0
23,16321726980,88201679,[Mã ELAP500K giảm 8% đơn 500K] Dây Apple Watch 44mm Ginger Sport Band – MGQQ3FE/A – Chính hãng,0,2,4,1,70000000000,70000000000,70000000000,5,0,0,0,0,1,0,0
24,15961796102,88201679,[Mã ELAP500K giảm 8% đơn 500K] Dây Apple Watch 44mm Capri Blue Sport Band - MJK53FE/A - Chính hãng,1,3,1,1,70000000000,70000000000,70000000000,5,0,0,0,0,1,0,0
25,14461803386,88201679,[Mã ELAP500K giảm 8% đơn 500K] Dây Apple Watch 40mm Chlorine Blue/Green Glow Nike Sport Band –MJ6H3FE/A – Chính hãng,1,2,0,0,70000000000,70000000000,70000000000,0,0,0,0,0,0,0,0
