index,item_id,shop_id,name,sold,historical_sold,liked_count,cmt_count,price,price_min,price_max,rating_star,start1,start2,start3,start4,start5,rcount_with_context,rcount_with_image
0,7594875151,306111342,"Đồ chơi câu cá điện trẻ em HOÀN THÀNH, 45 con cá, 4 cần nam châm, 4 cần móc, có thể điều chỉnh nhạc, tặng kèm 3 pin AA",44,827,223,324,11500000000,11500000000,20500000000,4.978395061728395,0,0,1,5,318,173,156
1,3696027774,306111342,"[Mã LIFEM157 - 12% đơn 150K] Đồ chơi bác sĩ cho bé HOÀN THÀNH,gồm hộp y tế,y tá,ống tiêm ống nghe dụng cụ trẻ em",13,475,105,182,14500000000,14500000000,34000000000,4.928571428571429,0,0,1,11,170,110,93
2,3393043355,306111342,"Bảng vẽ trẻ em hai mặt HOÀN THÀNH có từ tính, xoá dễ dàng, không bám bụi,phù hơp cho bé từ 2-6 tuổi",82,785,147,284,25000000000,25000000000,51900000000,4.922535211267606,0,1,4,11,268,194,165
3,11615141119,306111342,"Đồ chơi nhà bếp cho bé cỡ lớn Hoàn Thành mô phỏng đồ dùng nhà bếp nấu ăn, trẻ em 2 đến 6 tuổi",19,554,253,197,33900000000,33900000000,83900000000,4.949238578680203,0,0,1,8,188,115,107
4,11114199627,306111342,"Đồ chơi bóng rổ cho bé Hoàn Thành có thể nâng lên hạ xuống, kèm golf cho trẻ em từ 1 đến 6 tuổi",30,376,83,128,43900000000,43900000000,51900000000,4.9609375,0,0,0,5,123,75,62
5,10122267063,306111342,"[Mã LIFEM2157 - 12% đơn 250K] Đồ chơi máy xúc cho bé cỡ lớn HOÀN THÀNH,có thể điều chỉnh cần múc",40,653,263,225,94900000000,94900000000,114900000000,4.955555555555556,0,1,1,5,218,132,104
6,11514231187,306111342,"Ngựa bập bênh cho bé HOÀN THÀNH đa năng , cần đẩy có thể điều chỉnh hướng phù hợp trẻ em 2 - 6 tuổi",21,359,86,135,56000000000,56000000000,68000000000,4.865671641791045,2,0,2,10,121,91,72
7,3067846405,306111342,"[Mã LIFEM2157 - 12% đơn 250K] Bàn xây dựng trẻ em đa năng Hoàn Thành, lắp ráp, xếp hình cho bé",46,292,86,104,83900000000,83900000000,146900000000,4.990384615384615,0,0,0,1,103,67,62
8,8571448604,306111342,"[Mã LIFEM2157 - 12% đơn 250K] Cầu trượt cho bé Hoàn Thành đa chức năng dài 181 cm ,tặng kèm bóng rổ",11,237,79,106,115000000000,115000000000,115000000000,4.962264150943396,0,0,1,2,103,64,50
9,6693498774,306111342,[Mã LIFEM2157 - 12% đơn 250K] Cầu trượt trẻ em Hoàn Thành đa chức năng dài 181 cm tặng kèm bóng rổ,4,112,24,62,115000000000,115000000000,115000000000,4.967741935483871,0,0,0,2,60,46,34
10,6193279569,306111342,"Đồ chơi nhà bếp cho bé Hoàn Thành, mô phỏng đồ dùng nhà bếp nấu ăn, phù hợp cho bé từ 2 đến 4 tuổi cao 63cm",3,105,51,43,32900000000,32900000000,32900000000,5,0,0,0,0,43,24,20
11,4392963775,306111342,"[Mã LIFEM157 - 12% đơn 150K] Câu đố xếp hình bằng gỗ HOÀN THÀNH cho bé, có từ tính, đồ chơi trí tuệ trẻ em",3,115,17,41,13900000000,13900000000,13900000000,4.951219512195122,0,0,0,2,39,15,15
12,9973219070,306111342,"[Mã LIFEM2157 - 12% đơn 250K] Bàn lắp ráp đa năng cho bé Hoàn Thành, đồ chơi trí tuệ, thông minh trẻ em",2,135,37,66,80000000000,80000000000,80000000000,4.878787878787879,0,0,1,6,59,38,33
13,8481114033,306111342,"[Mã LIFEM157 - 12% đơn 150K] Đồ chơi ô tô xe xây dựng HOÀN THÀNH cho bé, mô hình xe xây dựng cỡ lớn,xe chạy đà",0,76,33,29,20000000000,20000000000,35000000000,4.931034482758621,0,0,1,0,28,24,23
14,9375266690,306111342,"Đồ chơi máy bay biến dạng cho bé HOÀN THÀNH, gồm 3 ô tô oto 1 máy bay mini, tặng kèm 3 pin AA",7,119,39,47,31900000000,31900000000,31900000000,4.9361702127659575,0,1,0,0,46,22,19
15,8773855473,306111342,"[Mã LIFEM2157 - 12% đơn 250K] Cầu trượt xích đu cho bé Hoàn Thành, cao cấp 4 trong 1, tặng kèm bóng rổ, dài 185 cm",5,147,106,56,189900000000,189900000000,219000000000,4.928571428571429,0,0,0,4,52,30,27
16,8273835822,306111342,"Bảng vẽ trẻ em hai mặt HOÀN THÀNH có từ tính ,xoá dễ dàng ,không bám bụi kích thước 73 58 137 cm",6,91,10,36,53900000000,53900000000,62900000000,4.944444444444445,0,0,0,2,34,24,23
17,9576401786,306111342,[Mã LIFEM157 - 12% đơn 150K] Ô tô điều khiển từ xa HOÀN THÀNH cỡ lớn 1:14 cho bé tặng kèm pin sạc,4,148,49,57,26000000000,26000000000,26000000000,4.948275862068965,0,0,1,1,56,32,29
18,13136588212,306111342,"[Mã LIFEM157 - 12% đơn 150K] Bảng viết tự xóa thông minh HOÀN THÀNH cho bé cỡ lớn, phù hợp trẻ em 2 - 6 tuổi",5,107,26,38,27900000000,27900000000,27900000000,4.921052631578948,0,0,1,1,36,23,19
19,10015707997,306111342,"Bảng vẽ trẻ em hai mặt Hoàn Thành có từ tính,xoá dễ dàng, không bám bụi,phù hợp bé từ 3-8 tuổi",3,96,4,38,41900000000,41900000000,62900000000,4.894736842105263,0,0,0,4,34,27,19
20,8879536724,306111342,"[Mã LIFEM157 - 12% đơn 150K] Đồ chơi khối xây dựng HOÀN THÀNH cho bé,lắp ráp khối trượt,lâu đài,con vật,oto,ngôi nhà",3,80,20,32,30000000000,30000000000,55000000000,4.90625,0,0,1,1,30,17,15
21,2982882621,306111342,"[Mã LIFEM157 - 12% đơn 150K] Ghế tai thỏ trẻ em HOÀN THÀNH, chịu lực đến 120 kg phù hợp cho bé từ 2- 6 tuổi",20,107,14,36,19900000000,19900000000,19900000000,5,0,0,0,0,36,19,17
22,7492922512,306111342,"[Mã LIFEM157 - 12% đơn 150K] Đồ chơi gỗ thông minh Hoàn Thành bảng học đếm, hình học, câu cá",1,40,10,9,22000000000,22000000000,22000000000,4.444444444444445,0,0,2,1,6,4,3
23,10464548019,306111342,"Xe cẩu điện trẻ em cỡ lớn HOÀN THÀNH, có thể di chuyển tiến lùi điều chỉnh cần múc phù hợp cho bé 2-6 tuổi tặng xẻng,mũ",8,60,14,19,94900000000,94900000000,114900000000,4.894736842105263,0,0,0,2,17,11,10
24,9371690667,306111342,[Mã LIFEM157 - 12% đơn 150K] Đồ chơi đập chuột bằng gỗ cho bé Hoàn Thành,2,48,15,12,22000000000,22000000000,22000000000,5,0,0,0,0,12,6,7
25,10915134770,306111342,"Bộ đồ chơi nhà bếp Hoàn Thành,mô phỏng đồ dùng nhà bếp nếu ăn trẻ em 2 đến 6 tuổi cao 72cm",3,27,20,9,53900000000,53900000000,54900000000,5,0,0,0,0,9,4,2
26,10014571622,306111342,"[Mã LIFEM2157 - 12% đơn 250K] Bảng vẽ trẻ em hai mặt Hoàn Thành có từ tính, xoá dễ dàng, không bám bụi",22,109,4,37,40000000000,40000000000,80000000000,4.864864864864865,0,0,1,3,33,25,24
27,7393325458,306111342,"[Mã LIFEM2157 - 12% đơn 250K] Bàn xây dựng đa chức năng Hoàn Thành, đồ chơi lắp ráp, xếp hình cho bé thông minh",5,34,3,11,94000000000,94000000000,94000000000,4.916666666666667,0,0,0,1,11,6,6
28,10014221282,306111342,Cầu trượt xích đu cho bé Hoàn Thành cao cấp 4 trong 1 tặng kèm bóng rổ dài 185 cm,0,9,3,5,189900000000,189900000000,219900000000,5,0,0,0,0,5,4,4
29,5692915306,306111342,"[Mã LIFEM157 - 12% đơn 150K] Đồ chơi bác sĩ cho bé Hoàn Thành, gồm dụng cụ y tế, y tá",4,33,8,11,14500000000,14500000000,37000000000,4.909090909090909,0,0,0,1,10,6,6
30,3893480769,306111342,"Bảng vẽ trẻ em hai mặt HOÀN THÀNH có từ tính, xoá dễ dàng, không bám bụi loại F kích thước 93 63 165 full phụ kiện",0,16,4,8,79900000000,79900000000,79900000000,5,0,0,0,0,8,5,2
31,8771712246,306111342,"Đồ chơi xe thả hình bằng gỗ trẻ em Hoàn Thành,đồ chơi giáo dục sớm cho bé",2,25,5,9,20000000000,20000000000,20000000000,4.888888888888889,0,0,0,1,8,6,4
32,10215136475,306111342,"Đồ chơi nhà bếp cỡ lớn Hoàn Thành mô phỏng đồ dùng nhà bếp nấu ăn, trẻ em 2 đến 6 tuổi cao 94cm",1,35,13,13,83900000000,83900000000,85900000000,5,0,0,0,0,13,5,5
33,13636482461,306111342,"Đồ chơi thú cưng cắn ngón tay cho bé HOÀN THÀNH, hình chú chó phù hợp trẻ em từ 2 - 6 tuổi tặng kèm bao ngón",13,68,15,23,7500000000,7500000000,7500000000,4.956521739130435,0,0,0,1,22,11,11
34,11034334385,306111342,"Ngựa bập bênh cho bé HOÀN THÀNH đa năng,xe đẩy, chòi chân  phù hợp trẻ em 2 - 6 tuổi",1,3,1,1,58000000000,58000000000,58000000000,5,0,0,0,0,1,0,0
35,15150829578,306111342,"Máy gắp thú bông Hoàn Thành cho bé cỡ lớn tặng 20 gấu bông , 20 bóng, 20 xu đếm thời gian có hiệu ứng đèn nhạc kèm sạc",21,90,91,30,69900000000,69900000000,71900000000,5,0,0,0,0,30,19,17
