index,item_id,shop_id,name,sold,historical_sold,liked_count,cmt_count,price,price_min,price_max,rating_star,start1,start2,start3,start4,start5,rcount_with_context,rcount_with_image
0,3358475868,312886975,USB 3.2 Gen 1 Kingston DataTraveler Exodia DTX 32Gb DTX/32GB thời trang với nắp bảo vệ và móc khóa màu sắc,253,3778,291,1127,9500000000,9500000000,31900000000,4.811889973380657,18,7,33,53,1016,560,451
1,3654044357,312886975,"[Mã ELMALL10 giảm 10% đơn 500K] Ổ cứng SSD Kingston A400 240Gb 2.5"" SATA 3.0 6Gb/giây (SA400S37/240G) - Hàng chính hãng",50,1828,8008,754,61900000000,61900000000,168000000000,4.794429708222812,13,9,17,42,673,369,282
2,7058375164,312886975,USB 3.2 Gen 1 Kingston DataTraveler Exodia DTX 64Gb DTX/64GB thời trang với nắp bảo vệ và móc khóa màu sắc,15,424,53,153,16900000000,16900000000,16900000000,4.849673202614379,2,0,2,11,138,81,63
3,3256947010,312886975,Thẻ nhớ microSD Kingston Canvas Select Plus Android A1 tốc độc tới 100MB/s SDCS2 (16 / 32 / 64 / 128 / 256 / 512),17,471,67,101,9100000000,9100000000,9100000000,4.851485148514851,1,1,2,4,93,57,44
4,7258308674,312886975,"[Mã ELMALL10 giảm 10% đơn 500K] Ổ cứng SSD Kingston A400 480Gb 2.5"" SATA 3.0 6Gb/giây (SA400S37/480G) - Hàng chính hãng",0,112,63,38,149000000000,149000000000,149000000000,4.8108108108108105,0,2,1,2,33,20,14
5,7556781628,312886975,Thẻ nhớ microSD Kingston Canvas Select Plus tương thích Android A1 tốc độc tới 100MB/s 32Gb,62,807,58,210,8900000000,8900000000,8900000000,4.857142857142857,3,1,2,11,193,112,95
6,3189237566,312886975,[Mã ELMALL10 giảm 10% đơn 500K] Ổ cứng SSD Kingston NV1 NVMe PCIe M.2 tốc độ 2100/1700MB/s SNVS,5,190,59,60,96900000000,96900000000,155000000000,4.85,1,0,1,3,55,28,23
7,11424015288,312886975,[Mã ELMALL10 giảm 10% đơn 500K] Ram Kingston Fury Beast DDR4 Bus 2666-3733MHz 4GB-32GB KF426C16BB/8 Bảo Hành Trọn Đời,8,160,34,62,88500000000,88500000000,89900000000,4.935483870967742,0,0,2,0,60,27,30
8,8789157712,312886975,[Mã ELMALL10 giảm 10% đơn 500K] Ram Kingston Fury Beast RGB DDR4 Bus 2666 8GB-32GB KF426C16BB/8 Bảo Hành Trọn Đời,0,58,18,29,88500000000,88500000000,89900000000,4.724137931034483,0,1,1,3,24,18,15
9,5855699796,312886975,Ổ cứng SSD Kingston 250Gb KC2500 M.2 2280 NVME PCIe Đọc 3500MB/s - Ghi 2500MB/s -SKC2500M8/250G,0,90,46,36,135000000000,135000000000,201000000000,4.666666666666667,2,0,1,2,31,20,14
