index,item_id,shop_id,name,sold,historical_sold,liked_count,cmt_count,price,price_min,price_max,rating_star,start1,start2,start3,start4,start5,rcount_with_context,rcount_with_image
0,1850901665,120540714,[Mã LIFEM157 - 12% đơn 150K] Áo phao bơi INTEX 59661,483,3783,241,965,8900000000,8900000000,26000000000,4.955440414507772,3,1,7,14,940,450,408
1,2179896767,120540714,[LIFEM256 - 12% đơn 99K] Bộ keo vá đồ bơm hơi thuyền hơi đệm hơi ghế hơi INTEX 59632B,47,1373,120,473,6000000000,6000000000,6000000000,4.940803382663848,3,1,1,11,457,123,93
2,2079417450,120540714,[Mã LIFEM157 - 12% đơn 150K] Phao bơi vòng hình thú INTEX 59220 - Giao hình ngẫu nhiên,19,1353,181,578,9900000000,9900000000,9900000000,4.958477508650519,2,0,3,10,563,232,189
3,1851462869,120540714,[LIFEM2256 - 12% đơn 250K] Phao bơi chống lật cho bé từ 1- 2 tuổi INTEX 59574,122,1623,207,455,14000000000,14000000000,23000000000,4.975824175824176,0,0,1,9,445,198,173
4,2090615526,120540714,[Mã LIFEM157 - 12% đơn 150K] Phao bơi tròn 51cm cho bé 3-6 tuổi INTEX 59230,134,1262,75,410,6000000000,6000000000,18900000000,4.939024390243903,2,0,4,9,395,165,136
5,1838399318,120540714,"Ghế Hơi Tựa Lưng Intex 68564, bảo hành 12 tháng, phủ nhung cao cấp, giúp giảm stress, đọc sách thư giãn",24,1223,1209,473,79900000000,79900000000,89900000000,4.892177589852008,4,1,8,16,444,246,186
6,2079242167,120540714,[Mã LIFEM157 - 12% đơn 150K] Phao bơi xỏ chân INTEX 59586 - Giao hình ngẫu nhiên,8,720,110,242,21900000000,21900000000,22000000000,4.933884297520661,2,1,1,3,235,77,63
7,2079404111,120540714,[Mã LIFEM157 - 12% đơn 150K] Phao bơi vòng hình thú INTEX 58221 - Giao hình ngẫu nhiên,53,803,93,252,9900000000,9900000000,16900000000,4.940476190476191,2,1,0,4,245,84,68
8,1864499376,120540714,[Mã LIFEM2157 - 12% đơn 250K] Hồ bơi cho bé Intex 57482,42,517,224,203,63900000000,63900000000,73900000000,4.916256157635468,1,0,3,7,192,98,80
9,4982347695,120540714,[Mã LIFEM157 - 12% đơn 150K] Bể bơi phao cho bé INTEX màu cầu vồng nhiều tầng đủ size,24,577,159,216,16500000000,16500000000,46000000000,4.939814814814815,0,2,1,5,208,94,84
10,1864508716,120540714,"Hồ bơi phao cho bé Intex 56475, kích thước 2,29mx2m2/1m59x1m59, có thể 4-5 bé chơi, hình vuông có ghế, bảo hành 12 tháng",21,315,266,124,129000000000,129000000000,139000000000,4.975806451612903,0,0,0,3,121,58,51
